plateifu,ew_1re,sn3_lier05_class,sn3_lier05_central,sn3_lier05_outer,sn3_lier05_has_sy_annulus,sn3_lier05_last_lier_re,sn2_lier05_class,sn2_lier05_central,sn2_lier05_outer,sn2_lier05_has_sy_annulus,sn2_lier05_last_lier_re,sn3_lier04_class,sn3_lier04_central,sn3_lier04_outer,sn3_lier04_has_sy_annulus,sn3_lier04_last_lier_re,sn3_lier06_class,sn3_lier06_central,sn3_lier06_outer,sn3_lier06_has_sy_annulus,sn3_lier06_last_lier_re,baseline_radial_profile,bpt_figure_path
8561-3703,15.34477902015504,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,LIER,False,nan,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,Bad_SNR (Lineless),False,nan,"[{""r"": 0.18215895, ""class"": ""SF""}, {""r"": 0.3643179, ""class"": ""SF""}, {""r"": 0.5464768499999999, ""class"": ""SF""}, {""r"": 0.7286358, ""class"": ""SF""}, {""r"": 0.91079475, ""class"": ""SF""}, {""r"": 1.0929537, ""class"": ""SF""}, {""r"": 1.27511265, ""class"": ""SF""}, {""r"": 1.4572716000000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6394305500000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8215895000000002, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8561/8561-3703.png
8561-3704,13.095275389230768,Sy,Sy,Sy,True,nan,Sy,Sy,Sy,True,nan,Sy,Sy,Sy,True,nan,Sy,Sy,Sy,True,nan,"[{""r"": 0.42496443, ""class"": ""Sy""}, {""r"": 0.84992886, ""class"": ""Sy""}, {""r"": 1.27489329, ""class"": ""Sy""}, {""r"": 1.69985772, ""class"": ""Sy""}, {""r"": 2.12482215, ""class"": ""Sy""}, {""r"": 2.54978658, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.9747510100000003, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.3997154400000005, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.8246798700000006, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 4.249644300000001, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8561/8561-3704.png
8561-6101,0.46015551825185186,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8561/8561-6101.png
8561-6102,18.327689603092782,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.29902706, ""class"": ""SF""}, {""r"": 0.59805412, ""class"": ""SF""}, {""r"": 0.89708118, ""class"": ""SF""}, {""r"": 1.19610824, ""class"": ""SF""}, {""r"": 1.4951353, ""class"": ""SF""}, {""r"": 1.79416236, ""class"": ""SF""}, {""r"": 2.09318942, ""class"": ""SF""}, {""r"": 2.39221648, ""class"": ""SF""}, {""r"": 2.6912435400000003, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.9902706000000006, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8561/8561-6102.png
8561-6103,13.032371792207792,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,SF,False,nan,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,Bad_SNR (Lineless),False,nan,"[{""r"": 0.26535783, ""class"": ""SF""}, {""r"": 0.53071566, ""class"": ""SF""}, {""r"": 0.79607349, ""class"": ""SF""}, {""r"": 1.06143132, ""class"": ""SF""}, {""r"": 1.3267891500000002, ""class"": ""SF""}, {""r"": 1.5921469800000003, ""class"": ""SF""}, {""r"": 1.8575048100000005, ""class"": ""SF""}, {""r"": 2.1228626400000006, ""class"": ""SF""}, {""r"": 2.3882204700000007, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.653578300000001, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8561/8561-6103.png
8561-6104,1.7890136464341087,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,SF,SF,Bad_SNR (Lineless),True,nan,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8561/8561-6104.png
8561-9101,17.650815234379458,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.18573014999999998, ""class"": ""SF""}, {""r"": 0.37146029999999997, ""class"": ""SF""}, {""r"": 0.55719045, ""class"": ""SF""}, {""r"": 0.7429205999999999, ""class"": ""SF""}, {""r"": 0.9286507499999999, ""class"": ""SF""}, {""r"": 1.1143808999999998, ""class"": ""SF""}, {""r"": 1.3001110499999997, ""class"": ""SF""}, {""r"": 1.4858411999999996, ""class"": ""SF""}, {""r"": 1.6715713499999996, ""class"": ""SF""}, {""r"": 1.8573014999999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.0430316499999996, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8561/8561-9101.png
8561-9102,9.087843991341993,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,SF,False,nan,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,Bad_SNR (Lineless),False,nan,"[{""r"": 0.21463896999999998, ""class"": ""SF""}, {""r"": 0.42927793999999997, ""class"": ""SF""}, {""r"": 0.64391691, ""class"": ""SF""}, {""r"": 0.8585558799999999, ""class"": ""SF""}, {""r"": 1.07319485, ""class"": ""SF""}, {""r"": 1.28783382, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.50247279, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.7171117599999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9317507299999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1463897, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8561/8561-9102.png
8562-12701,14.52988917843701,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-12701.png
8562-12702,nan,Merger,Merger,Merger,False,nan,Merger,Merger,Merger,False,nan,Merger,Merger,Merger,False,nan,Merger,Merger,Merger,False,nan,,
8562-12703,6.056347220408163,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,SF,False,nan,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,Bad_SNR (Lineless),False,nan,"[{""r"": 0.21575777999999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.43151555999999996, ""class"": ""SF""}, {""r"": 0.6472733399999999, ""class"": ""SF""}, {""r"": 0.8630311199999999, ""class"": ""SF""}, {""r"": 1.0787889, ""class"": ""SF""}, {""r"": 1.2945466799999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.5103044599999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.7260622399999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9418200199999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1575777999999994, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.3733355799999996, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-12703.png
8562-12704,6.8608473705956206,eLIER,LIER,Bad_SNR (Lineless),False,0.29267042,cLIER,LIER,SF,False,0.29267042,eLIER,LIER,Bad_SNR (Lineless),False,0.29267042,eLIER,LIER,Bad_SNR (Lineless),False,0.29267042,"[{""r"": 0.14633521, ""class"": ""LIER""}, {""r"": 0.29267042, ""class"": ""LIER""}, {""r"": 0.43900563, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.58534084, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.7316760499999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.8780112599999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.0243464699999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.1706816799999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.3170168899999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.4633520999999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6096873099999995, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-12704.png
8562-12705,6.216351959884868,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.16647122, ""class"": ""LIER""}, {""r"": 0.33294244, ""class"": ""LIER""}, {""r"": 0.49941366, ""class"": ""SF""}, {""r"": 0.66588488, ""class"": ""SF""}, {""r"": 0.8323561, ""class"": ""SF""}, {""r"": 0.9988273200000001, ""class"": ""SF""}, {""r"": 1.16529854, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.33176976, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.49824098, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6647122, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-12705.png
8562-1901,3.9240039781249996,eLIER,LIER,Bad_SNR (Lineless),False,1.1582333600000003,eLIER,LIER,Bad_SNR (Lineless),False,1.22947864,eLIER,LIER,Bad_SNR (Lineless),False,1.1582333600000003,eLIER,LIER,Bad_SNR (Lineless),False,1.1582333600000003,"[{""r"": 0.14477917, ""class"": ""LIER""}, {""r"": 0.28955834, ""class"": ""LIER""}, {""r"": 0.43433751000000004, ""class"": ""LIER""}, {""r"": 0.57911668, ""class"": ""LIER""}, {""r"": 0.7238958500000001, ""class"": ""LIER""}, {""r"": 0.8686750200000002, ""class"": ""LIER""}, {""r"": 1.0134541900000003, ""class"": ""LIER""}, {""r"": 1.1582333600000003, ""class"": ""LIER""}, {""r"": 1.3030125300000004, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.4477917000000005, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-1901.png
8562-1902,0.2382705697671233,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-1902.png
8562-3701,1.0687433891044775,cLIER,LIER,Bad_SNR (Lineless),False,0.9835489999999998,cLIER,LIER,Bad_SNR (Lineless),False,1.14182118,cLIER,LIER,Bad_SNR (Lineless),False,0.9835489999999998,cLIER,LIER,Bad_SNR (Lineless),False,0.9835489999999998,"[{""r"": 0.140507, ""class"": ""SF""}, {""r"": 0.281014, ""class"": ""SF""}, {""r"": 0.421521, ""class"": ""SF""}, {""r"": 0.562028, ""class"": ""LIER""}, {""r"": 0.7025349999999999, ""class"": ""SF""}, {""r"": 0.8430419999999998, ""class"": ""LIER""}, {""r"": 0.9835489999999998, ""class"": ""LIER""}, {""r"": 1.1240559999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.2645629999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.4050699999999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.5455769999999995, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-3701.png
8562-3702,39.583977971246,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.17912624, ""class"": ""SF""}, {""r"": 0.35825248, ""class"": ""SF""}, {""r"": 0.53737872, ""class"": ""SF""}, {""r"": 0.71650496, ""class"": ""SF""}, {""r"": 0.8956312, ""class"": ""SF""}, {""r"": 1.07475744, ""class"": ""SF""}, {""r"": 1.25388368, ""class"": ""SF""}, {""r"": 1.43300992, ""class"": ""SF""}, {""r"": 1.61213616, ""class"": ""SF""}, {""r"": 1.7912624, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-3702.png
8562-3703,19.48387521818182,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.36542425, ""class"": ""SF""}, {""r"": 0.7308485, ""class"": ""SF""}, {""r"": 1.09627275, ""class"": ""SF""}, {""r"": 1.461697, ""class"": ""SF""}, {""r"": 1.82712125, ""class"": ""SF""}, {""r"": 2.1925455, ""class"": ""SF""}, {""r"": 2.55796975, ""class"": ""SF""}, {""r"": 2.923394, ""class"": ""SF""}, {""r"": 3.2888182500000003, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.6542425000000005, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-3703.png
8562-3704,0.7069403545578232,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-3704.png
8562-6101,48.95708954545455,Sy,Sy,SF,True,nan,Sy,Sy,SF,True,nan,Sy,Sy,SF,True,nan,Sy,Sy,SF,True,nan,"[{""r"": 1.0771955500000001, ""class"": ""Sy""}, {""r"": 2.1543911000000002, ""class"": ""Sy""}, {""r"": 3.2315866500000006, ""class"": ""SF""}, {""r"": 4.3087822000000005, ""class"": ""SF""}, {""r"": 5.38597775, ""class"": ""SF""}, {""r"": 6.4631733, ""class"": ""SF""}, {""r"": 7.54036885, ""class"": ""SF""}, {""r"": 8.617564400000001, ""class"": ""SF""}, {""r"": 9.694759950000002, ""class"": ""SF""}, {""r"": 10.771955500000002, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-6101.png
8562-6102,8.074827299512195,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.24169135000000003, ""class"": ""LIER""}, {""r"": 0.48338270000000005, ""class"": ""LIER""}, {""r"": 0.7250740500000001, ""class"": ""SF""}, {""r"": 0.9667654000000001, ""class"": ""SF""}, {""r"": 1.20845675, ""class"": ""SF""}, {""r"": 1.4501481, ""class"": ""SF""}, {""r"": 1.69183945, ""class"": ""SF""}, {""r"": 1.9335308, ""class"": ""SF""}, {""r"": 2.17522215, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.4169135, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-6102.png
8562-6103,31.717671124528305,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.3774697, ""class"": ""SF""}, {""r"": 0.7549394, ""class"": ""SF""}, {""r"": 1.1324091, ""class"": ""SF""}, {""r"": 1.5098788, ""class"": ""SF""}, {""r"": 1.8873485, ""class"": ""SF""}, {""r"": 2.2648182, ""class"": ""SF""}, {""r"": 2.6422879000000004, ""class"": ""SF""}, {""r"": 3.0197576, ""class"": ""SF""}, {""r"": 3.3972273, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.7746969999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 4.1521666999999995, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-6103.png
8562-6104,0.08791197634425288,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-6104.png
8562-9101,1.2000656044565219,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-9101.png
8562-9102,13.926268235755257,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.20858702999999998, ""class"": ""LIER""}, {""r"": 0.41717405999999996, ""class"": ""SF""}, {""r"": 0.6257610899999999, ""class"": ""SF""}, {""r"": 0.8343481199999999, ""class"": ""SF""}, {""r"": 1.04293515, ""class"": ""SF""}, {""r"": 1.2515221799999998, ""class"": ""SF""}, {""r"": 1.4601092099999997, ""class"": ""SF""}, {""r"": 1.6686962399999996, ""class"": ""SF""}, {""r"": 1.8772832699999995, ""class"": ""SF""}, {""r"": 2.0858702999999994, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.2944573299999993, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8562/8562-9102.png
8563-12701,26.93375819215292,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.21705782, ""class"": ""SF""}, {""r"": 0.43411564, ""class"": ""SF""}, {""r"": 0.6511734600000001, ""class"": ""SF""}, {""r"": 0.86823128, ""class"": ""SF""}, {""r"": 1.0852891, ""class"": ""SF""}, {""r"": 1.30234692, ""class"": ""SF""}, {""r"": 1.51940474, ""class"": ""SF""}, {""r"": 1.7364625599999999, ""class"": ""SF""}, {""r"": 1.9535203799999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1705782, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8563/8563-12701.png
8563-12702,16.853545658119657,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,Bad_SNR (Lineless),False,nan,SF,SF,Bad_SNR (Lineless),False,nan,"[{""r"": 0.22806769999999998, ""class"": ""SF""}, {""r"": 0.45613539999999997, ""class"": ""SF""}, {""r"": 0.6842031, ""class"": ""SF""}, {""r"": 0.9122707999999999, ""class"": ""SF""}, {""r"": 1.1403385, ""class"": ""SF""}, {""r"": 1.3684062, ""class"": ""SF""}, {""r"": 1.5964739, ""class"": ""SF""}, {""r"": 1.8245415999999999, ""class"": ""SF""}, {""r"": 2.0526093, ""class"": ""SF""}, {""r"": 2.280677, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8563/8563-12702.png
8563-12703,15.465515844339622,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.23553174000000002, ""class"": ""SF""}, {""r"": 0.47106348000000003, ""class"": ""SF""}, {""r"": 0.7065952200000001, ""class"": ""SF""}, {""r"": 0.9421269600000001, ""class"": ""SF""}, {""r"": 1.1776587, ""class"": ""SF""}, {""r"": 1.4131904400000002, ""class"": ""SF""}, {""r"": 1.6487221800000003, ""class"": ""SF""}, {""r"": 1.8842539200000004, ""class"": ""SF""}, {""r"": 2.1197856600000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.3553174, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8563/8563-12703.png
8563-12704,25.403133217808215,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.19754027999999998, ""class"": ""SF""}, {""r"": 0.39508055999999997, ""class"": ""SF""}, {""r"": 0.5926208399999999, ""class"": ""SF""}, {""r"": 0.7901611199999999, ""class"": ""SF""}, {""r"": 0.9877014, ""class"": ""SF""}, {""r"": 1.1852416799999999, ""class"": ""SF""}, {""r"": 1.3827819599999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.5803222399999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.7778625199999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9754027999999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1729430799999996, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8563/8563-12704.png
8563-12705,11.844135860775195,cLIER,LIER,SF,False,0.1728432,cLIER,LIER,SF,False,0.1728432,cLIER,LIER,SF,False,0.1728432,cLIER,LIER,SF,False,0.1728432,"[{""r"": 0.1728432, ""class"": ""LIER""}, {""r"": 0.3456864, ""class"": ""SF""}, {""r"": 0.5185296, ""class"": ""SF""}, {""r"": 0.6913728, ""class"": ""SF""}, {""r"": 0.864216, ""class"": ""SF""}, {""r"": 1.0370592, ""class"": ""SF""}, {""r"": 1.2099024, ""class"": ""SF""}, {""r"": 1.3827456, ""class"": ""SF""}, {""r"": 1.5555888, ""class"": ""SF""}, {""r"": 1.728432, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8563/8563-12705.png
8563-1901,14.501560989769821,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.097931117, ""class"": ""SF""}, {""r"": 0.195862234, ""class"": ""SF""}, {""r"": 0.293793351, ""class"": ""SF""}, {""r"": 0.391724468, ""class"": ""SF""}, {""r"": 0.489655585, ""class"": ""SF""}, {""r"": 0.587586702, ""class"": ""SF""}, {""r"": 0.685517819, ""class"": ""SF""}, {""r"": 0.783448936, ""class"": ""SF""}, {""r"": 0.881380053, ""class"": ""SF""}, {""r"": 0.97931117, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8563/8563-1901.png
8563-1902,10.83728895945946,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.29127269, ""class"": ""SF""}, {""r"": 0.58254538, ""class"": ""SF""}, {""r"": 0.87381807, ""class"": ""SF""}, {""r"": 1.16509076, ""class"": ""SF""}, {""r"": 1.45636345, ""class"": ""SF""}, {""r"": 1.74763614, ""class"": ""SF""}, {""r"": 2.03890883, ""class"": ""SF""}, {""r"": 2.33018152, ""class"": ""SF""}, {""r"": 2.62145421, ""class"": ""SF""}, {""r"": 2.9127269, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8563/8563-1902.png
8563-3701,45.3751875118577,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.18176434, ""class"": ""SF""}, {""r"": 0.36352868, ""class"": ""SF""}, {""r"": 0.54529302, ""class"": ""SF""}, {""r"": 0.72705736, ""class"": ""SF""}, {""r"": 0.9088217, ""class"": ""SF""}, {""r"": 1.09058604, ""class"": ""SF""}, {""r"": 1.27235038, ""class"": ""SF""}, {""r"": 1.45411472, ""class"": ""SF""}, {""r"": 1.63587906, ""class"": ""SF""}, {""r"": 1.8176434, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8563/8563-3701.png
8563-3702,37.93582461538462,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,SF,SF,SF,False,nan,"[{""r"": 0.3505046, ""class"": ""SF""}, {""r"": 0.7010092, ""class"": ""SF""}, {""r"": 1.0515138, ""class"": ""SF""}, {""r"": 1.4020184, ""class"": ""SF""}, {""r"": 1.752523, ""class"": ""SF""}, {""r"": 2.1030276, ""class"": ""SF""}, {""r"": 2.4535321999999997, ""class"": ""SF""}, {""r"": 2.8040367999999996, ""class"": ""SF""}, {""r"": 3.1545413999999994, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.505045999999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.855550599999999, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8563/8563-3702.png
8563-3703,0.928179618894737,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,Lineless,Lineless,Lineless,False,nan,,/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8563/8563-3703.png
8563-3704,55.68048017829457,outLIER,SF,SF,False,2.4979275,outLIER,SF,SF,False,2.7369828000000003,outLIER,SF,SF,False,2.4979275,outLIER,SF,SF,False,2.4979275,"[{""r"": 0.2775475, ""class"": ""SF""}, {""r"": 0.555095, ""class"": ""SF""}, {""r"": 0.8326425, ""class"": ""SF""}, {""r"": 1.11019, ""class"": ""SF""}, {""r"": 1.3877375, ""class"": ""SF""}, {""r"": 1.6652850000000001, ""class"": ""SF""}, {""r"": 1.9428325000000002, ""class"": ""SF""}, {""r"": 2.22038, ""class"": ""LIER""}, {""r"": 2.4979275, ""class"": ""LIER""}, {""r"": 2.7754749999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.0530224999999995, ""class"": ""Bad_SNR (Lineless)""}]",/home/idies/workspace/Storage/oturner11/persistent/LIER classification pipeline/All Classifications/Figures/8563/8563-3704.png
