mangaid,plateifu,ewha_1re,classification,classification_in_1psf,classification_out_1psf,last_lier_re,sy_annulus_flag,baseline_radial_profile,log_sersic_mass,log_elpetro_mass,phi,nsa_sersic_absmag [FNugriz]
1-180028,8615-3703,51.4486042132353,SF,SF,SF,,False,"[{""r"": 0.32295728, ""class"": ""SF""}, {""r"": 0.64591456, ""class"": ""SF""}, {""r"": 0.96887184, ""class"": ""SF""}, {""r"": 1.29182912, ""class"": ""SF""}, {""r"": 1.6147864, ""class"": ""SF""}, {""r"": 1.93774368, ""class"": ""SF""}, {""r"": 2.2607009600000003, ""class"": ""SF""}, {""r"": 2.58365824, ""class"": ""SF""}, {""r"": 2.90661552, ""class"": ""SF""}, {""r"": 3.2295727999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.5525300799999995, ""class"": ""Bad_SNR (Lineless)""}]",9.565576299763828,9.572155703916785,89.6085,[-14.6291 -15.47   -17.0331 -18.074  -18.7684 -19.0568 -19.3779]
1-180012,8615-3704,0.6396445801683169,Lineless,Lineless,Lineless,,False,,10.496277717279936,10.383653821462559,118.593,[-13.6924 -15.1801 -18.2776 -20.0063 -20.8256 -21.227  -21.4848]
1-179929,8615-6101,0.5414329800000001,Lineless,Lineless,Lineless,,False,,10.057970231710705,9.948348403692098,171.568,[-12.1756 -14.3105 -17.3322 -18.9863 -19.7443 -20.1717 -20.4275]
1-179844,8615-6102,7.235959097714287,SF,SF,SF,,False,"[{""r"": 0.23190124, ""class"": ""SF""}, {""r"": 0.46380248, ""class"": ""SF""}, {""r"": 0.69570372, ""class"": ""SF""}, {""r"": 0.92760496, ""class"": ""SF""}, {""r"": 1.1595062, ""class"": ""SF""}, {""r"": 1.39140744, ""class"": ""SF""}, {""r"": 1.62330868, ""class"": ""SF""}, {""r"": 1.85520992, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.08711116, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.3190124, ""class"": ""Bad_SNR (Lineless)""}]",10.600389090330383,10.480662204287395,5.21069,[-17.5217 -18.1929 -19.6253 -20.8411 -21.4236 -21.675  -21.8936]
1-179981,8615-6103,5.129532765384616,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.1372059, ""class"": ""SF""}, {""r"": 0.2744118, ""class"": ""SF""}, {""r"": 0.4116177, ""class"": ""SF""}, {""r"": 0.5488236, ""class"": ""SF""}, {""r"": 0.6860295, ""class"": ""SF""}, {""r"": 0.8232354, ""class"": ""SF""}, {""r"": 0.9604412999999999, ""class"": ""SF""}, {""r"": 1.0976472, ""class"": ""SF""}, {""r"": 1.2348531, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.3720590000000001, ""class"": ""Bad_SNR (Lineless)""}]",9.517520507434945,9.479807006435166,143.624,[-12.5368 -13.4432 -16.2579 -17.666  -18.3961 -18.7857 -19.0478]
1-179947,8615-6104,1.0595178927027027,eLIER,LIER,Bad_SNR (Lineless),0.8022107999999999,False,"[{""r"": 0.20055269999999997, ""class"": ""LIER""}, {""r"": 0.40110539999999995, ""class"": ""LIER""}, {""r"": 0.6016580999999999, ""class"": ""LIER""}, {""r"": 0.8022107999999999, ""class"": ""LIER""}, {""r"": 1.0027635, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.2033162, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.4038689, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6044216, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8049743, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.005527, ""class"": ""Bad_SNR (Lineless)""}]",10.738944576701407,10.615587111675472,149.592,[-13.317  -15.3912 -18.8078 -20.6058 -21.4085 -21.8307 -22.0842]
1-179556,8615-9101,9.399404745703125,SF,SF,SF,,False,"[{""r"": 0.2078118, ""class"": ""SF""}, {""r"": 0.4156236, ""class"": ""SF""}, {""r"": 0.6234354, ""class"": ""SF""}, {""r"": 0.8312472, ""class"": ""SF""}, {""r"": 1.039059, ""class"": ""SF""}, {""r"": 1.2468708, ""class"": ""SF""}, {""r"": 1.4546826, ""class"": ""SF""}, {""r"": 1.6624944, ""class"": ""SF""}, {""r"": 1.8703062, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.078118, ""class"": ""Bad_SNR (Lineless)""}]",10.303278155084698,10.17878420432857,172.318,[-15.7806 -16.4799 -18.1366 -19.6282 -20.4292 -20.8341 -21.1786]
1-180039,8615-9102,15.286911194460645,SF,SF,SF,,False,"[{""r"": 0.2555425, ""class"": ""SF""}, {""r"": 0.511085, ""class"": ""SF""}, {""r"": 0.7666275, ""class"": ""SF""}, {""r"": 1.02217, ""class"": ""SF""}, {""r"": 1.2777125, ""class"": ""SF""}, {""r"": 1.533255, ""class"": ""SF""}, {""r"": 1.7887975, ""class"": ""SF""}, {""r"": 2.04434, ""class"": ""SF""}, {""r"": 2.2998825, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.5554249999999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.8109674999999994, ""class"": ""Bad_SNR (Lineless)""}]",10.244296917250105,10.18422850444013,81.7315,[-16.5185 -17.2766 -18.5593 -19.8208 -20.4851 -20.8112 -21.0836]
1-180298,8616-12701,1.3434071511916166,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,11.33560030185913,11.085276303731488,155.07,[-16.1047 -17.5484 -20.6624 -22.2211 -22.9265 -23.3163 -23.547 ]
1-289846,8616-12702,2.6297317752936022,cLIER,LIER,SF,0.33850286,False,"[{""r"": 0.16925143, ""class"": ""LIER""}, {""r"": 0.33850286, ""class"": ""LIER""}, {""r"": 0.50775429, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.67700572, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.84625715, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.01550858, ""class"": ""SF""}, {""r"": 1.1847600100000002, ""class"": ""SF""}, {""r"": 1.3540114400000003, ""class"": ""SF""}, {""r"": 1.5232628700000004, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.6925143000000005, ""class"": ""Bad_SNR (Lineless)""}]",10.723495897827428,10.489045361206552,64.8143,[-15.9743 -16.7446 -18.9174 -20.6214 -21.4913 -21.8328 -22.0412]
1-180153,8616-12703,0.340893947461436,Lineless,Lineless,Lineless,,False,,11.564516934823175,11.440550168791221,101.401,[-16.7901 -17.7894 -20.8491 -22.6673 -23.4968 -23.8551 -24.1971]
1-635647,8616-12704,4.6542822961423225,Bad_SNR (Lineless),Bad_SNR (Lineless),SF,,True,,10.93885882277972,10.798223045050456,7.82184,[-17.1348 -17.8662 -19.7793 -21.3083 -22.0619 -22.408  -22.6836]
1-180522,8616-12705,37.86827951272727,outLIER,SF,SF,2.49086192,False,"[{""r"": 0.31135774, ""class"": ""SF""}, {""r"": 0.62271548, ""class"": ""SF""}, {""r"": 0.9340732199999999, ""class"": ""SF""}, {""r"": 1.24543096, ""class"": ""SF""}, {""r"": 1.5567887, ""class"": ""SF""}, {""r"": 1.86814644, ""class"": ""LIER""}, {""r"": 2.17950418, ""class"": ""LIER""}, {""r"": 2.49086192, ""class"": ""LIER""}, {""r"": 2.80221966, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.1135774, ""class"": ""Bad_SNR (Lineless)""}]",9.360006132229099,9.313593064521326,131.299,[-15.284  -15.786  -17.0299 -18.017  -18.5271 -18.7766 -19.0556]
1-180286,8616-1901,29.30882604854369,SF,SF,SF,,False,"[{""r"": 0.2526313, ""class"": ""SF""}, {""r"": 0.5052626, ""class"": ""SF""}, {""r"": 0.7578939, ""class"": ""SF""}, {""r"": 1.0105252, ""class"": ""SF""}, {""r"": 1.2631565, ""class"": ""SF""}, {""r"": 1.5157878, ""class"": ""SF""}, {""r"": 1.7684191, ""class"": ""SF""}, {""r"": 2.0210504, ""class"": ""SF""}, {""r"": 2.2736817, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.526313, ""class"": ""Bad_SNR (Lineless)""}]",8.995855795252126,8.986826801106178,100.729,[-15.1672 -15.656  -16.4772 -17.4401 -17.8657 -18.0434 -18.208 ]
1-180208,8616-1902,2.2142232140963856,eLIER,LIER,LIER,1.6739625,False,"[{""r"": 0.2391375, ""class"": ""LIER""}, {""r"": 0.478275, ""class"": ""LIER""}, {""r"": 0.7174125, ""class"": ""LIER""}, {""r"": 0.95655, ""class"": ""LIER""}, {""r"": 1.1956875, ""class"": ""LIER""}, {""r"": 1.434825, ""class"": ""LIER""}, {""r"": 1.6739625, ""class"": ""LIER""}, {""r"": 1.9131, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1522375, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.391375, ""class"": ""Bad_SNR (Lineless)""}]",10.382391707689667,10.269274717401613,135.882,[-13.6583 -14.8546 -17.8316 -19.6623 -20.5331 -20.963  -21.2497]
1-289841,8616-3701,0.4460439167575757,Lineless,Lineless,Lineless,,False,,10.729577821184252,10.617411362592891,139.736,[-13.9343 -15.7823 -18.9526 -20.6817 -21.4327 -21.792  -22.0464]
1-180299,8616-3702,0.3051078993209877,Lineless,Lineless,Lineless,,False,,11.359630613921505,11.249137184846198,172.634,[-16.1112 -17.2794 -20.5547 -22.1963 -22.9774 -23.3391 -23.6689]
1-180308,8616-3703,15.85430953763441,SF,SF,SF,,False,"[{""r"": 0.22909071, ""class"": ""SF""}, {""r"": 0.45818142, ""class"": ""SF""}, {""r"": 0.68727213, ""class"": ""SF""}, {""r"": 0.91636284, ""class"": ""SF""}, {""r"": 1.14545355, ""class"": ""SF""}, {""r"": 1.37454426, ""class"": ""SF""}, {""r"": 1.6036349699999999, ""class"": ""SF""}, {""r"": 1.8327256799999998, ""class"": ""SF""}, {""r"": 2.0618163899999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.2909070999999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.5199978099999996, ""class"": ""Bad_SNR (Lineless)""}]",10.954190390974325,10.939037767562027,167.693,[-18.2263 -19.1394 -20.5877 -21.783  -22.3976 -22.7001 -22.9467]
1-180193,8616-3704,14.845121876774195,SF,SF,SF,,False,"[{""r"": 0.18164794, ""class"": ""SF""}, {""r"": 0.36329588, ""class"": ""SF""}, {""r"": 0.5449438200000001, ""class"": ""SF""}, {""r"": 0.72659176, ""class"": ""SF""}, {""r"": 0.9082397, ""class"": ""SF""}, {""r"": 1.08988764, ""class"": ""SF""}, {""r"": 1.2715355799999999, ""class"": ""SF""}, {""r"": 1.4531835199999998, ""class"": ""SF""}, {""r"": 1.6348314599999998, ""class"": ""SF""}, {""r"": 1.8164793999999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9981273399999997, ""class"": ""Bad_SNR (Lineless)""}]",10.022535591154407,9.854593856318445,137.022,[-14.7815 -15.701  -17.6169 -18.9696 -19.6852 -20.1487 -20.4219]
1-180168,8616-6101,0.8549751523943662,Lineless,Lineless,Lineless,,False,,10.234438819962799,10.14284292310706,165.862,[-12.7905 -14.3626 -17.4909 -19.2929 -20.0995 -20.688  -20.8506]
1-289868,8616-6102,41.61550831531532,SF,SF,SF,,False,"[{""r"": 0.21380768, ""class"": ""SF""}, {""r"": 0.42761536, ""class"": ""SF""}, {""r"": 0.64142304, ""class"": ""SF""}, {""r"": 0.85523072, ""class"": ""SF""}, {""r"": 1.0690384, ""class"": ""SF""}, {""r"": 1.2828460799999999, ""class"": ""SF""}, {""r"": 1.4966537599999998, ""class"": ""SF""}, {""r"": 1.7104614399999998, ""class"": ""SF""}, {""r"": 1.9242691199999997, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1380768, ""class"": ""Bad_SNR (Lineless)""}]",9.425163999501848,9.304410813633671,22.3484,[-16.8927 -17.2619 -17.8955 -18.7586 -19.1572 -19.3014 -19.4732]
1-289864,8616-6103,0.3251774625864198,Lineless,Lineless,Lineless,,False,,11.063798559284374,10.938076198187016,10.1021,[-15.8993 -16.9346 -19.6733 -21.4845 -22.2659 -22.6412 -22.9403]
1-180334,8616-6104,10.79372041780822,SF,SF,SF,,False,"[{""r"": 0.20090919999999998, ""class"": ""SF""}, {""r"": 0.40181839999999996, ""class"": ""SF""}, {""r"": 0.6027275999999999, ""class"": ""SF""}, {""r"": 0.8036367999999999, ""class"": ""SF""}, {""r"": 1.004546, ""class"": ""SF""}, {""r"": 1.2054551999999998, ""class"": ""SF""}, {""r"": 1.4063643999999997, ""class"": ""SF""}, {""r"": 1.6072735999999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8081827999999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.0090919999999994, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.2100011999999993, ""class"": ""Bad_SNR (Lineless)""}]",10.363959652289314,10.330176267041864,27.4615,[-16.5416 -17.2212 -18.6831 -20.0377 -20.7305 -21.0605 -21.3163]
1-180514,8616-9101,14.495347829787232,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.29086246, ""class"": ""SF""}, {""r"": 0.58172492, ""class"": ""SF""}, {""r"": 0.8725873799999999, ""class"": ""SF""}, {""r"": 1.16344984, ""class"": ""SF""}, {""r"": 1.4543123, ""class"": ""SF""}, {""r"": 1.74517476, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.03603722, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.32689968, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.61776214, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.9086246, ""class"": ""Bad_SNR (Lineless)""}]",10.842261540079441,10.755144322098197,11.4183,[-17.2851 -18.0628 -19.6312 -21.0884 -21.878  -22.2461 -22.588 ]
1-180135,8616-9102,41.09179826420891,SF,SF,SF,,False,"[{""r"": 0.19660838, ""class"": ""SF""}, {""r"": 0.39321676, ""class"": ""SF""}, {""r"": 0.58982514, ""class"": ""SF""}, {""r"": 0.78643352, ""class"": ""SF""}, {""r"": 0.9830419, ""class"": ""SF""}, {""r"": 1.17965028, ""class"": ""SF""}, {""r"": 1.37625866, ""class"": ""SF""}, {""r"": 1.57286704, ""class"": ""SF""}, {""r"": 1.76947542, ""class"": ""SF""}, {""r"": 1.9660838, ""class"": ""Bad_SNR (Lineless)""}]",10.15570336202665,10.013742816902074,87.648,[-17.6753 -18.3185 -19.183  -20.201  -20.6975 -20.9068 -21.1105]
1-180618,8617-12701,23.680927384169884,SF,SF,SF,,False,"[{""r"": 0.27097023, ""class"": ""SF""}, {""r"": 0.54194046, ""class"": ""SF""}, {""r"": 0.8129106899999999, ""class"": ""SF""}, {""r"": 1.08388092, ""class"": ""SF""}, {""r"": 1.35485115, ""class"": ""SF""}, {""r"": 1.62582138, ""class"": ""SF""}, {""r"": 1.8967916100000002, ""class"": ""SF""}, {""r"": 2.1677618400000003, ""class"": ""SF""}, {""r"": 2.4387320700000004, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.7097023000000005, ""class"": ""Bad_SNR (Lineless)""}]",10.688477664751638,10.545172229143127,136.5,[-18.1304 -18.8141 -19.8931 -21.0962 -21.7795 -22.0976 -22.3756]
42-88,8617-12702,2.6745255,SF,SF,SF,,False,"[{""r"": 1.5111227, ""class"": ""SF""}, {""r"": 3.0222454, ""class"": ""SF""}, {""r"": 4.533368100000001, ""class"": ""SF""}, {""r"": 6.0444908, ""class"": ""SF""}, {""r"": 7.5556135, ""class"": ""SF""}, {""r"": 9.0667362, ""class"": ""SF""}, {""r"": 10.577858899999999, ""class"": ""SF""}, {""r"": 12.088981599999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 13.600104299999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 15.111226999999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 16.622349699999997, ""class"": ""Bad_SNR (Lineless)""}]",,,-9999.0,[-9999. -9999. -9999. -9999. -9999. -9999. -9999.]
1-180981,8617-12703,13.271440752482269,cLIER,LIER,SF,0.42960048,False,"[{""r"": 0.21480024000000003, ""class"": ""LIER""}, {""r"": 0.42960048000000006, ""class"": ""LIER""}, {""r"": 0.6444007200000001, ""class"": ""SF""}, {""r"": 0.8592009600000001, ""class"": ""SF""}, {""r"": 1.0740012, ""class"": ""SF""}, {""r"": 1.28880144, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.50360168, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.71840192, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.93320216, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1480024, ""class"": ""Bad_SNR (Lineless)""}]",10.67471788256883,10.64908160873234,63.947,[-16.6086 -17.3797 -19.0284 -20.6281 -21.4661 -21.7988 -22.1218]
1-550950,8617-12704,24.909298583601288,SF,SF,SF,,False,"[{""r"": 0.22679915, ""class"": ""SF""}, {""r"": 0.4535983, ""class"": ""SF""}, {""r"": 0.6803974500000001, ""class"": ""SF""}, {""r"": 0.9071966, ""class"": ""SF""}, {""r"": 1.13399575, ""class"": ""SF""}, {""r"": 1.3607949, ""class"": ""SF""}, {""r"": 1.5875940499999999, ""class"": ""SF""}, {""r"": 1.8143931999999998, ""class"": ""SF""}, {""r"": 2.0411923499999998, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.2679915, ""class"": ""Bad_SNR (Lineless)""}]",9.978890060995324,10.096325928631698,167.632,[-17.47   -18.0387 -18.876  -19.8427 -20.2958 -20.4726 -20.6478]
1-180893,8617-12705,20.76449342122016,Sy,Sy,Sy,,True,"[{""r"": 0.17485527, ""class"": ""SF""}, {""r"": 0.34971054, ""class"": ""Sy""}, {""r"": 0.52456581, ""class"": ""Sy""}, {""r"": 0.69942108, ""class"": ""Sy""}, {""r"": 0.87427635, ""class"": ""Sy""}, {""r"": 1.04913162, ""class"": ""Sy""}, {""r"": 1.22398689, ""class"": ""SF""}, {""r"": 1.39884216, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.5736974300000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.7485527000000003, ""class"": ""Bad_SNR (Lineless)""}]",8.33859194048449,8.445739607324334,145.898,[-14.7228 -14.9534 -16.511  -17.2664 -17.5456 -17.5973 -17.5918]
1-180813,8617-1901,0.0979330866618705,Lineless,Lineless,Lineless,,False,,11.007261163922948,10.90761233671101,144.078,[-15.1651 -16.3259 -19.4083 -21.2647 -22.1236 -22.5377 -22.6758]
1-180757,8617-1902,0.4801716713936169,Lineless,Lineless,Lineless,,False,,11.105329616982376,10.987245617751464,173.218,[-14.7705 -16.756  -19.8949 -21.638  -22.4387 -22.7082 -22.906 ]
1-180614,8617-3701,0.5822953065384616,Lineless,Lineless,Lineless,,False,,10.34950870102384,10.288774444431256,174.638,[ -3.55971 -14.9159  -18.0343  -19.6922  -20.4721  -20.8503  -21.1892 ]
1-180634,8617-3702,0.1408850581617647,Lineless,Lineless,Lineless,,False,,10.734362915989342,10.607728381840142,121.282,[ -6.79506 -12.468   -18.7307  -20.6743  -21.4429  -21.8381  -21.955  ]
1-180900,8617-3703,0.2435205361639344,Lineless,Lineless,Lineless,,False,,10.48992334090935,10.416703733349957,83.8122,[-13.2993 -15.1527 -18.3571 -20.1137 -20.8354 -21.1696 -21.4272]
1-180436,8617-3704,0.976356331153846,Lineless,Lineless,Lineless,,False,,10.59014828188241,10.503151705034917,148.296,[-13.3112 -15.0896 -18.49   -20.2336 -21.0694 -21.4336 -21.7236]
1-205390,8617-6101,0.1462468801188976,Lineless,Lineless,Lineless,,False,,11.111900712865614,11.076731443038282,151.673,[-14.5043 -15.946  -19.5893 -21.5423 -22.3736 -22.7678 -22.9773]
1-180886,8617-6102,84.10199783879781,SF,SF,SF,,True,"[{""r"": 0.19824219999999998, ""class"": ""SF""}, {""r"": 0.39648439999999996, ""class"": ""SF""}, {""r"": 0.5947266, ""class"": ""SF""}, {""r"": 0.7929687999999999, ""class"": ""SF""}, {""r"": 0.9912109999999998, ""class"": ""Sy""}, {""r"": 1.1894531999999998, ""class"": ""SF""}, {""r"": 1.3876953999999997, ""class"": ""SF""}, {""r"": 1.5859375999999996, ""class"": ""SF""}, {""r"": 1.7841797999999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9824219999999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1806641999999994, ""class"": ""Bad_SNR (Lineless)""}]",9.552648751497548,9.38076822897295,35.3372,[-17.9854 -18.2899 -18.7223 -19.5308 -19.8862 -19.9156 -20.0693]
1-180687,8617-6103,0.3539276665038461,Lineless,Lineless,Lineless,,False,,11.156152229578195,11.011054227217244,159.824,[-15.0856 -16.9545 -20.082  -21.7544 -22.5291 -22.8441 -23.1115]
1-180749,8617-6104,0.5295983412896725,Lineless,Lineless,Lineless,,False,,10.440491896109807,10.352271298130459,88.2322,[ -7.00904 -14.9346  -18.2033  -19.8918  -20.6786  -21.083   -21.3559 ]
1-180623,8617-9101,7.238773118248175,SF,SF,SF,,False,"[{""r"": 0.30210166, ""class"": ""SF""}, {""r"": 0.60420332, ""class"": ""SF""}, {""r"": 0.90630498, ""class"": ""SF""}, {""r"": 1.20840664, ""class"": ""SF""}, {""r"": 1.5105083, ""class"": ""SF""}, {""r"": 1.8126099599999999, ""class"": ""SF""}, {""r"": 2.11471162, ""class"": ""SF""}, {""r"": 2.41681328, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.71891494, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.0210166, ""class"": ""Bad_SNR (Lineless)""}]",10.315456020987112,10.230172928971133,57.8308,[-15.7492 -16.4399 -18.1282 -19.6546 -20.4702 -20.8937 -21.177 ]
1-550945,8617-9102,0.3244958806725614,Lineless,Lineless,Lineless,,False,,11.016113666358908,10.92173172297066,126.612,[-15.2437 -16.4668 -19.5367 -21.2927 -22.1094 -22.5473 -22.8023]
1-113539,8618-12701,6.933316767347909,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.11013902, ""class"": ""SF""}, {""r"": 0.22027804, ""class"": ""SF""}, {""r"": 0.33041706000000004, ""class"": ""SF""}, {""r"": 0.44055608, ""class"": ""SF""}, {""r"": 0.5506951, ""class"": ""SF""}, {""r"": 0.66083412, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.77097314, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.8811121599999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.9912511799999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.1013902, ""class"": ""Bad_SNR (Lineless)""}]",9.372363267654908,9.473892608689702,41.8353,[-13.5337 -12.8272 -16.3812 -17.6016 -18.3061 -18.6922 -18.9138]
1-635474,8618-12702,12.683037662955854,SF,SF,SF,,False,"[{""r"": 0.23122294000000002, ""class"": ""SF""}, {""r"": 0.46244588000000003, ""class"": ""SF""}, {""r"": 0.6936688200000001, ""class"": ""SF""}, {""r"": 0.9248917600000001, ""class"": ""SF""}, {""r"": 1.1561147, ""class"": ""SF""}, {""r"": 1.3873376400000001, ""class"": ""SF""}, {""r"": 1.6185605800000002, ""class"": ""SF""}, {""r"": 1.8497835200000003, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.0810064600000002, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.3122294, ""class"": ""Bad_SNR (Lineless)""}]",9.343053922912848,9.283036499835868,64.2533,[-14.43   -15.1039 -16.4644 -17.6162 -18.2506 -18.5824 -18.7697]
1-113700,8618-12703,68.2785201840796,SF,SF,Bad_SNR (Lineless),,False,"[{""r"": 0.21475632, ""class"": ""SF""}, {""r"": 0.42951264, ""class"": ""SF""}, {""r"": 0.64426896, ""class"": ""SF""}, {""r"": 0.85902528, ""class"": ""SF""}, {""r"": 1.0737816, ""class"": ""SF""}, {""r"": 1.28853792, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.50329424, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.71805056, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.93280688, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1475632, ""class"": ""Bad_SNR (Lineless)""}]",9.61691955903077,9.423498183085071,124.462,[-13.6491 -13.9267 -16.5548 -17.8263 -18.6085 -19.0926 -19.3328]
1-113587,8618-12704,29.053642860784315,SF,SF,SF,,False,"[{""r"": 0.35350666, ""class"": ""SF""}, {""r"": 0.70701332, ""class"": ""SF""}, {""r"": 1.06051998, ""class"": ""SF""}, {""r"": 1.41402664, ""class"": ""SF""}, {""r"": 1.7675332999999998, ""class"": ""SF""}, {""r"": 2.1210399599999996, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.4745466199999995, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.8280532799999993, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.181559939999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.535066599999999, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.888573259999999, ""class"": ""Bad_SNR (Lineless)""}]",10.612457483626619,10.436421873691598,38.4585,[-18.5451 -19.0845 -19.8244 -20.9486 -21.5879 -21.8701 -22.1296]
1-113476,8618-12705,1.191374054902174,Bad_SNR (Lineless),Bad_SNR (Lineless),Bad_SNR (Lineless),,False,,11.131487137242775,10.972030104841014,149.747,[-15.1345 -16.9206 -19.8945 -21.6885 -22.4527 -22.794  -23.1184]
1-113698,8618-1901,28.390246014492757,SF,SF,SF,,False,"[{""r"": 0.26808507000000004, ""class"": ""SF""}, {""r"": 0.5361701400000001, ""class"": ""SF""}, {""r"": 0.8042552100000001, ""class"": ""SF""}, {""r"": 1.0723402800000001, ""class"": ""SF""}, {""r"": 1.3404253500000003, ""class"": ""SF""}, {""r"": 1.6085104200000004, ""class"": ""SF""}, {""r"": 1.8765954900000006, ""class"": ""SF""}, {""r"": 2.1446805600000007, ""class"": ""SF""}, {""r"": 2.412765630000001, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.680850700000001, ""class"": ""Bad_SNR (Lineless)""}]",8.721793309015514,8.843575965650105,59.4938,[-14.5508 -14.9725 -15.952  -16.8221 -17.2406 -17.4005 -17.5861]
